# t [sec],r_ecef_X,r_ecef_Y,r_ecef_Z,v_ecef_X,v_ecef_Y,v_ecef_Z,q_e2b_scalar,q_e2b_i,q_e2b_j,q_e2b_k,accel_X [m/s^2],accel_Y [m/s^2],accel_Z [m/s^2],gyro_X [rad/s],gyro_Y [rad/s],gyro_Z [rad/s],gps_lat [deg],gps_long [deg],gps_alt [m]
10.81766286,1525304.454,-4462452.341,4279872.037,-3.378257232,-0.401198218,1.025743276,0.902251342,-0.416266165,-0.034117953,-0.107242533,0.445416667,-0.25125,10.1485633,-0.021107576,-0.013580843,-0.001908954,nan,nan,nan
10.88932256,1525304.212,-4462452.37,4279872.11,-3.493708022,-0.401438073,1.051658921,0.901976115,-0.416743833,-0.034814163,-0.107478558,-0.614583333,0.84875,9.7485633,0.017071502,0.01914408,-0.000818123,nan,nan,nan
10.96671421,1525303.942,-4462452.401,4279872.192,-3.63822744,-0.418345644,1.058322674,0.90063475,-0.419483332,-0.036002643,-0.107678185,-0.934583333,0.55875,9.6885633,0.081430518,0.023507403,-0.001908954,nan,nan,nan
11.03820262,1525303.683,-4462452.431,4279872.267,-3.732003801,-0.46815924,1.064452197,0.900232207,-0.420401688,-0.03625833,-0.107376574,-0.524583333,0.22875,10.1285633,0.02907064,0.000599957,-0.008453939,nan,nan,nan
11.11647807,1525303.391,-4462452.467,4279872.35,-3.770895438,-0.497267639,1.064915414,0.900774673,-0.41929865,-0.036287345,-0.107130105,0.345416667,0.25875,9.9585633,-0.030925053,0.000599957,-0.008453939,nan,nan,nan
11.49552895,1525303.595,-4462451.885,4279872.51,-1.87615029,0.063427587,1.012063378,0.892709515,-0.414195969,-0.107746419,-0.141074915,-0.240583333,0.32075,9.8965633,0.023616486,0.03223405,-0.018271416,42.416411,-71.12914,12
11.56777546,1525303.449,-4462451.88,4279872.589,-1.893907905,0.062751649,1.018439609,0.893255602,-0.413127952,-0.108228686,-0.140379044,-0.864583333,0.57875,9.7585633,-0.02656173,0.006054111,-0.025907231,nan,nan,nan
11.6411483,1525303.31,-4462451.875,4279872.664,-1.859465419,0.067892185,1.027848331,0.893084042,-0.413639439,-0.109006896,-0.139358551,-0.194583333,0.52875,9.9485633,0.020343994,0.006054111,-0.031361385,nan,nan,nan
11.72828204,1525303.167,-4462451.87,4279872.743,-1.81586502,0.090299507,1.030098145,0.892630398,-0.414326878,-0.110637842,-0.13893696,-0.024583333,0.58875,9.7585633,0.02797981,0.03223405,-0.02372557,nan,nan,nan
11.80130898,1525303.016,-4462451.862,4279872.828,-1.773460675,0.093049922,1.034681233,0.89345916,-0.412343468,-0.111952348,-0.138456728,-0.194583333,0.47875,9.9385633,-0.045105853,0.027870726,-0.031361385,nan,nan,nan
11.8774943,1525302.881,-4462451.855,4279872.907,-1.742533015,0.078038259,1.031466693,0.894593139,-0.409933244,-0.112931261,-0.137493206,-0.384583333,0.23875,10.0085633,-0.062559145,0.018053249,-0.044451354,nan,nan,nan
11.94882693,1525302.756,-4462451.85,4279872.981,-1.760524797,0.070167942,1.059652925,0.894810177,-0.409656568,-0.113871412,-0.136123272,-1.024583333,0.67875,10.0185633,-0.001472622,0.008235772,-0.046633016,nan,nan,nan
12.02257838,1525302.626,-4462451.845,4279873.059,-1.703241899,0.055174394,1.051780108,0.894220474,-0.411732465,-0.113460369,-0.134062923,-0.054583333,0.07875,10.0885633,0.061795564,-0.038669951,-0.036815539,nan,nan,nan
12.09417638,1525302.505,-4462451.841,4279873.134,-1.645659755,0.051346493,1.06508972,0.894255647,-0.412365891,-0.112963149,-0.132289595,0.025416667,0.43875,10.1785633,0.019253163,-0.035397459,-0.036815539,nan,nan,nan
12.17067039,1525302.378,-4462451.837,4279873.216,-1.569468078,0.097028134,1.088186541,0.893598156,-0.414258964,-0.11329532,-0.130522093,0.425416667,0.91875,9.8485633,0.057432241,-0.015762505,-0.036815539,nan,nan,nan
12.24249109,1525302.266,-4462451.83,4279873.294,-1.50203413,0.113531696,1.08038516,0.893698273,-0.41496892,-0.112599931,-0.128161807,0.305416667,0.42875,9.8285633,0.021434825,-0.047396597,-0.048814678,nan,nan,nan
12.3210184,1525302.148,-4462451.821,4279873.379,-1.480827697,0.109105825,1.120887311,0.894604427,-0.41346086,-0.112802432,-0.126525284,-0.444583333,0.83875,10.2185633,-0.038560868,-0.010308351,-0.046633016,nan,nan,nan
12.39378781,1525302.04,-4462451.813,4279873.46,-1.484448409,0.130046039,1.138879618,0.894240175,-0.41453637,-0.113470501,-0.12497421,-0.604583333,0.85875,9.7085633,0.037797287,-0.003763366,-0.041178862,nan,nan,nan
12.47215771,1525301.924,-4462451.803,4279873.55,-1.432114502,0.126311495,1.149968063,0.893155677,-0.416881908,-0.114965378,-0.123553124,-0.024583333,0.49875,10.0985633,0.073794702,0.014780757,-0.03790637,nan,nan,nan
12.54877564,1525300.973,-4462451.259,4279874.037,-2.490082597,0.73211589,1.918758893,0.91223212,-0.3847336,-0.086093797,-0.111357416,0.295416667,0.50875,9.6585633,-0.033106714,0.007144942,-0.040088031,42.41643,-71.129168,12
12.62145293,1525300.779,-4462451.202,4279874.186,-2.563275987,0.760273613,1.985659126,0.91177054,-0.386258754,-0.086737635,-0.109340022,-0.934583333,0.78875,9.9185633,0.046523933,-0.008126689,-0.048814678,nan,nan,nan
12.70810418,1525300.592,-4462451.146,4279874.33,-2.552116396,0.804165716,2.035704807,0.911500288,-0.38696761,-0.087880392,-0.108168073,0.195416667,0.71875,9.8985633,0.026888979,0.014780757,-0.0389972,nan,nan,nan
