# t [sec],r_ecef_X,r_ecef_Y,r_ecef_Z,v_ecef_X,v_ecef_Y,v_ecef_Z,q_e2b_scalar,q_e2b_i,q_e2b_j,q_e2b_k,accel_X [m/s^2],accel_Y [m/s^2],accel_Z [m/s^2],gyro_X [rad/s],gyro_Y [rad/s],gyro_Z [rad/s],gps_lat [deg],gps_long [deg],gps_alt [m]
185.915153,1523475.227,-4461207.052,4281790.783,1.688088925,-15.15394857,2.692739579,0.193549021,-0.46215726,-0.698030316,-0.511569275,0.875416667,0.15875,9.3485633,-0.006926775,0.052959834,-0.014998923,nan,nan,nan
185.986681,1523475.356,-4461208.209,4281790.989,1.983755967,-14.03778688,1.9584071,0.194447048,-0.461499832,-0.698823132,-0.510739152,2.855416667,0.47875,9.9885633,0.011617348,-0.013580843,-0.03790637,nan,nan,nan
186.368953,1523476.086,-4461213.381,4281791.71,5.764395733,-8.504743586,-1.821176789,0.201265224,-0.450683509,-0.706253917,-0.507525457,-0.114583333,2.79875,15.1985633,0.004308782,0.003981532,-0.081975933,nan,nan,nan
186.440809,1523476.52,-4461214.02,4281791.574,6.054099923,-7.513610585,-2.586920932,0.200716899,-0.448714636,-0.707107976,-0.508297366,1.535416667,-0.03125,9.4285633,-0.006926775,0.050778173,-0.035724708,nan,nan,nan
186.519237,1523478.234,-4461216.147,4281790.841,6.845628597,-3.531896497,-5.175726057,0.206089639,-0.445129244,-0.713425072,-0.500411516,2.965416667,0.51875,8.7085633,0.039978948,-0.029943305,-0.068449632,nan,nan,nan
186.591029,1523478.757,-4461216.417,4281790.446,7.164434612,-2.361154556,-5.911689567,0.205638389,-0.443306889,-0.714432501,-0.500777453,3.295416667,0.95875,10.5585633,0.001799871,0.042051527,-0.03790637,nan,nan,nan
186.696694,1523478.756,-4461196.968,4281799.148,11.65317952,10.66293048,6.432124913,0.874474668,0.433325799,-0.208809688,-0.062620458,2.395416667,-0.49125,8.6985633,0.046523933,0.026779896,-0.054268831,42.440015,-71.145185,-1.1
186.769603,1523479.626,-4461196.172,4281799.628,11.81778616,11.85532519,6.278821106,0.874713165,0.432997504,-0.209050499,-0.060728336,1.545416667,0.97875,11.0285633,0.021434825,0.025689065,-0.040088031,nan,nan,nan
187.143252,1523480.455,-4461195.34,4281800.069,11.99028705,12.90313943,6.139837843,0.87457771,0.433482055,-0.209000204,-0.059380566,1.795416667,0.21875,10.3185633,-0.005835945,0.016962419,-0.036815539,nan,nan,nan
187.222172,1523481.363,-4461194.363,4281800.534,12.17454579,14.09310465,5.948895173,0.87456245,0.433844822,-0.20879862,-0.05763964,1.925416667,1.10875,10.6385633,0.00070904,0.015871588,-0.044451354,nan,nan,nan
187.29327,1523482.219,-4461193.372,4281800.952,12.37899021,15.09600983,5.761742853,0.874464431,0.434013186,-0.209483712,-0.055327104,2.515416667,0.19875,9.5885633,0.009435686,0.04641485,-0.049905508,nan,nan,nan
187.377271,1523483.125,-4461192.268,4281801.373,12.55034148,16.21057734,5.595486487,0.874813173,0.433623627,-0.209354244,-0.053322259,1.725416667,0.67875,10.3785633,0.024707317,0.018053249,-0.047723847,nan,nan,nan
187.757474,1523484.019,-4461191.113,4281801.772,12.70714535,17.23437633,5.423439571,0.875173752,0.433329278,-0.208861574,-0.051705755,1.715416667,0.30875,9.5785633,0.020343994,0.00496328,-0.044451354,nan,nan,nan
187.831113,1523484.912,-4461189.902,4281802.153,12.89317089,18.26607003,5.211527546,0.875478935,0.433243162,-0.208129017,-0.05019273,2.335416667,0.84875,9.6485633,0.013799009,-0.001581705,-0.046633016,nan,nan,nan
187.90286,1523489.717,-4461183.094,4281804.095,14.02330233,23.60631843,4.361590064,0.876632241,0.432378834,-0.207182595,-0.040494829,2.415416667,-0.00125,9.8885633,0.017289668,0.016526086,-0.047069348,nan,nan,nan
187.975677,1523490.834,-4461181.213,4281804.443,14.23672841,24.81136011,4.179611855,0.876636274,0.432683539,-0.207004101,-0.03798816,1.945416667,0.68875,10.3985633,0.006163194,0.023507403,-0.058632155,nan,nan,nan
188.047239,1523482.982,-4461185.085,4281807.328,-3.726837614,21.84016147,19.73018753,-0.16380944,-0.165840061,0.91180468,0.338046991,2.165416667,1.45875,10.7785633,0.031252302,0.012599096,-0.069540462,42.440123,-71.14511,-1.7
188.124805,1523482.698,-4461183.421,4281808.832,-3.943173232,22.90502637,18.64660992,-0.164727792,-0.16825219,0.911634414,0.336865924,2.205416667,1.03875,10.1385633,0.020343994,0.003872449,-0.071722124,nan,nan,nan
188.196225,1523482.41,-4461181.751,4281810.19,-4.07784824,23.94015684,17.61690313,-0.165773342,-0.170507126,0.911531835,0.335494014,1.235416667,0.86875,10.4185633,0.02797981,0.000599957,-0.072812955,nan,nan,nan
188.274763,1523482.119,-4461180.041,4281811.449,-4.276413642,25.03315173,16.58366055,-0.16651625,-0.172646964,0.911535349,0.33401897,1.975416667,1.88875,11.2085633,0.031252302,0.008235772,-0.068449632,nan,nan,nan
188.346861,1523480.937,-4461173.123,4281816.032,-5.110999871,28.70968731,12.68863528,-0.165141736,-0.182261054,0.91031137,0.332929909,2.425416667,0.79875,9.5685633,-0.009108437,0.03223405,-0.062995478,nan,nan,nan
188.53128,1523480.574,-4461171.083,4281816.933,-5.326304034,29.66673638,11.70657568,-0.165394818,-0.18457494,0.910193358,0.331850414,2.185416667,1.08875,9.5085633,0.017071502,0.020234911,-0.067358801,nan,nan,nan
