t [sec],GPS_lat (deg),GPS_long (deg),GPS_alt (m),Baro1_alt (m),Baro2_alt (m),Baro3_alt (m)
33.6,,,,0.0014223940670490265,0.0014223940670490265,0.0014223940670490265
33.7,,,,0.0014308467507362366,0.0014308467507362366,0.0014308467507362366
33.800000000000004,,,,0.0014393264427781105,0.0014393264427781105,0.0014393264427781105
33.9,,,,0.0014478294178843498,0.0014478294178843498,0.0014478294178843498
34.0,42.373659026811616,-71.10801136865256,-3.848890572786331,0.0014563566073775291,0.0014563566073775291,0.0014563566073775291
34.1,,,,0.001464911736547947,0.001464911736547947,0.001464911736547947
34.2,,,,0.00147349014878273,0.00147349014878273,0.00147349014878273
34.300000000000004,,,,0.0014820946380496025,0.0014820946380496025,0.0014820946380496025
34.4,,,,0.0014907224103808403,0.0014907224103808403,0.0014907224103808403
34.5,,,,0.001499377191066742,0.001499377191066742,0.001499377191066742
34.6,,,,0.0015080561861395836,0.0015080561861395836,0.0015080561861395836
34.7,,,,0.0015167612582445145,0.0015167612582445145,0.0015167612582445145
34.800000000000004,,,,0.0015254896134138107,0.0015254896134138107,0.0015254896134138107
34.9,,,,0.0015342440456151962,0.0015342440456151962,0.0015342440456151962
35.0,42.37363667508181,-71.10800710408448,5.592482736334205,0.0015430236235260963,0.0015430236235260963,0.0015430236235260963
35.1,,,,0.0015518264845013618,0.0015518264845013618,0.0015518264845013618
35.2,,,,0.0015606554225087166,0.0015606554225087166,0.0015606554225087166
35.300000000000004,,,,0.001569509506225586,0.001569509506225586,0.001569509506225586
35.4,,,,0.0015783878043293953,0.0015783878043293953,0.0015783878043293953
35.5,,,,0.0015872940421104431,0.0015872940421104431,0.0015872940421104431
35.6,,,,0.0015962235629558563,0.0015962235629558563,0.0015962235629558563
35.7,,,,0.0016051791608333588,0.0016051791608333588,0.0016051791608333588
35.800000000000004,,,,0.001614157110452652,0.001614157110452652,0.001614157110452652
35.9,,,,0.0016231629997491837,0.0016231629997491837,0.0016231629997491837
36.0,42.37362169639106,-71.10800285673741,-1.4408064531162381,0.0016321921721100807,0.0016321921721100807,0.0016321921721100807
36.1,,,,0.0016412464901804924,0.0016412464901804924,0.0016412464901804924
36.2,,,,0.001650327816605568,0.001650327816605568,0.001650327816605568
36.3,,,,0.0016594314947724342,0.0016594314947724342,0.0016594314947724342
36.4,,,,0.0016685603186488152,0.0016685603186488152,0.0016685603186488152
36.5,,,,0.0016777152195572853,0.0016777152195572853,0.0016777152195572853
36.6,,,,0.00168689526617527,0.00168689526617527,0.00168689526617527
36.7,,,,0.001696101389825344,0.001696101389825344,0.001696101389825344
36.8,,,,0.0017053307965397835,0.0017053307965397835,0.0017053307965397835
36.9,,,,0.001714586280286312,0.001714586280286312,0.001714586280286312
37.0,42.373693171629355,-71.1079457092975,6.949787884950638,0.0017238650470972061,0.0017238650470972061,0.0017238650470972061
37.1,,,,0.0017331717535853386,0.0017331717535853386,0.0017331717535853386
37.2,,,,0.0017425017431378365,0.0017425017431378365,0.0017425017431378365
37.3,,,,0.001751856878399849,0.001751856878399849,0.001751856878399849
37.4,,,,0.0017612352967262268,0.0017612352967262268,0.0017612352967262268
37.5,,,,0.001761237159371376,0.001761237159371376,0.001761237159371376
37.6,,,,0.0017759911715984344,0.0017759911715984344,0.0017759911715984344
37.7,,,,0.00180146936327219,0.00180146936327219,0.00180146936327219
37.8,,,,0.0018376680091023445,0.0018376680091023445,0.0018376680091023445
37.9,,,,0.0018845824524760246,0.0018845824524760246,0.0018845824524760246
38.0,42.37361841266498,-71.10783756437792,0.966236705891788,0.001942213624715805,0.001942213624715805,0.001942213624715805
38.1,,,,0.0020105596631765366,0.0020105596631765366,0.0020105596631765366
38.2,,,,0.0020896103233098984,0.0020896103233098984,0.0020896103233098984
38.3,,,,0.0021793637424707413,0.0021793637424707413,0.0021793637424707413
38.400000000000006,,,,0.002279815264046192,0.002279815264046192,0.002279815264046192
38.5,,,,0.002390955574810505,0.002390955574810505,0.002390955574810505
38.6,,,,0.0025127800181508064,0.0025127800181508064,0.0025127800181508064
38.7,,,,0.002645280212163925,0.002645280212163925,0.002645280212163925
38.8,,,,0.0027884477749466896,0.0027884477749466896,0.0027884477749466896
38.900000000000006,,,,0.0029422715306282043,0.0029422715306282043,0.0029422715306282043
39.0,42.373604804514386,-71.1077948807803,5.032232374884188,0.003106743097305298,0.003106743097305298,0.003106743097305298
39.1,,,,0.003281853161752224,0.003281853161752224,0.003281853161752224
39.2,,,,0.003467588685452938,0.003467588685452938,0.003467588685452938
39.3,,,,0.003663938492536545,0.003663938492536545,0.003663938492536545
39.400000000000006,,,,0.0038708914071321487,0.0038708914071321487,0.0038708914071321487
39.5,,,,0.0040884315967559814,0.0040884315967559814,0.0040884315967559814
39.6,,,,0.004316546954214573,0.004316546954214573,0.004316546954214573
39.7,,,,0.00455522071570158,0.00455522071570158,0.00455522071570158
39.8,,,,0.004804438911378384,0.004804438911378384,0.004804438911378384
39.900000000000006,,,,0.0050641875714063644,0.0050641875714063644,0.0050641875714063644
40.0,42.373639416629906,-71.10778154503501,-11.8572501167655,0.005334449931979179,0.005334449931979179,0.005334449931979179
40.1,,,,0.005615204572677612,0.005615204572677612,0.005615204572677612
40.2,,,,0.0059064337983727455,0.0059064337983727455,0.0059064337983727455
40.3,,,,0.006208125501871109,0.006208125501871109,0.006208125501871109
40.400000000000006,,,,0.006520254537463188,0.006520254537463188,0.006520254537463188
40.5,,,,0.006842802278697491,0.006842802278697491,0.006842802278697491
40.6,,,,0.0071757473051548,0.0071757473051548,0.0071757473051548
40.7,,,,0.007519070990383625,0.007519070990383625,0.007519070990383625
40.8,,,,0.007872749119997025,0.007872749119997025,0.007872749119997025
40.900000000000006,,,,0.008236761204898357,0.008236761204898357,0.008236761204898357
41.0,42.37362465016811,-71.1076649660086,-0.6337006287649274,0.00861108023673296,0.00861108023673296,0.00861108023673296
41.1,,,,0.00899568572640419,0.00899568572640419,0.00899568572640419
41.2,,,,0.00939054973423481,0.00939054973423481,0.00939054973423481
41.3,,,,0.009795649908483028,0.009795649908483028,0.009795649908483028
41.400000000000006,,,,0.010210959240794182,0.010210959240794182,0.010210959240794182
41.5,,,,0.010636452585458755,0.010636452585458755,0.010636452585458755
41.6,,,,0.011072101071476936,0.011072101071476936,0.011072101071476936
41.7,,,,0.011517876759171486,0.011517876759171486,0.011517876759171486
41.8,,,,0.011973750777542591,0.011973750777542591,0.011973750777542591
41.900000000000006,,,,0.012439696118235588,0.012439696118235588,0.012439696118235588
42.0,42.373670100166606,-71.1076985131545,7.917800920084119,0.01291567925363779,0.01291567925363779,0.01291567925363779
42.1,,,,0.013401675038039684,0.013401675038039684,0.013401675038039684
42.2,,,,0.013897649012506008,0.013897649012506008,0.013897649012506008
42.3,,,,0.014403565786778927,0.014403565786778927,0.014403565786778927
42.400000000000006,,,,0.014919400215148926,0.014919400215148926,0.014919400215148926
42.5,,,,0.01544511690735817,0.01544511690735817,0.01544511690735817
42.6,,,,0.015980680473148823,0.015980680473148823,0.015980680473148823
42.7,,,,0.01652605552226305,0.01652605552226305,0.01652605552226305
42.8,,,,0.01708121132105589,0.01708121132105589,0.01708121132105589
42.900000000000006,,,,0.01764610968530178,0.01764610968530178,0.01764610968530178
43.0,42.3736940094222,-71.10762956693175,0.6348387142643332,0.01822071522474289,0.01822071522474289,0.01822071522474289
43.1,,,,0.01880499068647623,0.01880499068647623,0.01880499068647623
43.2,,,,0.019398897886276245,0.019398897886276245,0.019398897886276245
43.3,,,,0.02000239957123995,0.02000239957123995,0.02000239957123995
43.400000000000006,,,,0.02061545941978693,0.02061545941978693,0.02061545941978693
43.5,,,,0.021238034591078758,0.021238034591078758,0.021238034591078758
43.6,,,,0.021870087832212448,0.021870087832212448,0.021870087832212448
43.7,,,,0.022511576302349567,0.022511576302349567,0.022511576302349567
43.8,,,,0.023162460885941982,0.023162460885941982,0.023162460885941982
43.900000000000006,,,,0.023822699673473835,0.023822699673473835,0.023822699673473835
44.0,42.37368607216409,-71.1076734355949,-4.345688994042575,0.024492249824106693,0.024492249824106693,0.024492249824106693
44.1,,,,0.025171068497002125,0.025171068497002125,0.025171068497002125
44.2,,,,0.025859114713966846,0.025859114713966846,0.025859114713966846
44.3,,,,0.026556337252259254,0.026556337252259254,0.026556337252259254
44.400000000000006,,,,0.02726269979029894,0.02726269979029894,0.02726269979029894
44.5,,,,0.02797815389931202,0.02797815389931202,0.02797815389931202
44.6,,,,0.028702653013169765,0.028702653013169765,0.028702653013169765
44.7,,,,0.02943615149706602,0.02943615149706602,0.02943615149706602
44.8,,,,0.03017860185354948,0.03017860185354948,0.03017860185354948
44.900000000000006,,,,0.030929958447813988,0.030929958447813988,0.030929958447813988
45.0,42.37368674177845,-71.10749538187203,-2.1180348955094814,0.03169017005711794,0.03169017005711794,0.03169017005711794
45.1,,,,0.03245919104665518,0.03245919104665518,0.03245919104665518
45.2,,,,0.0332369701936841,0.0332369701936841,0.0332369701936841
45.3,,,,0.0340234600007534,0.0340234600007534,0.0340234600007534
45.400000000000006,,,,0.034818604588508606,0.034818604588508606,0.034818604588508606
45.5,,,,0.03562236111611128,0.03562236111611128,0.03562236111611128
45.6,,,,0.036434673704206944,0.036434673704206944,0.036434673704206944
45.7,,,,0.03725548833608627,0.03725548833608627,0.03725548833608627
45.8,,,,0.03808475658297539,0.03808475658297539,0.03808475658297539
45.900000000000006,,,,0.038922423496842384,0.038922423496842384,0.038922423496842384
46.0,42.37373716117634,-71.10753221880978,-5.758717029355466,0.03976843412965536,0.03976843412965536,0.03976843412965536
46.1,,,,0.040622737258672714,0.040622737258672714,0.040622737258672714
46.2,,,,0.04148527793586254,0.04148527793586254,0.04148527793586254
46.3,,,,0.04235599935054779,0.04235599935054779,0.04235599935054779
46.400000000000006,,,,0.04323484469205141,0.04323484469205141,0.04323484469205141
46.5,,,,0.04412176087498665,0.04412176087498665,0.04412176087498665
46.6,,,,0.04501668829470873,0.04501668829470873,0.04501668829470873
46.7,,,,0.045919571071863174,0.045919571071863174,0.045919571071863174
46.8,,,,0.04683035146445036,0.04683035146445036,0.04683035146445036
46.900000000000006,,,,0.04774897079914808,0.04774897079914808,0.04774897079914808
47.0,42.373842133923986,-71.10755232051332,4.454855700023472,0.04867537133395672,0.04867537133395672,0.04867537133395672
47.1,,,,0.04960949346423149,0.04960949346423149,0.04960949346423149
47.2,,,,0.05055127665400505,0.05055127665400505,0.05055127665400505
47.3,,,,0.05150065943598747,0.05150065943598747,0.05150065943598747
47.400000000000006,,,,0.05245758406817913,0.05245758406817913,0.05245758406817913
47.5,,,,0.0534219853579998,0.0534219853579998,0.0534219853579998
47.6,,,,0.054393806494772434,0.054393806494772434,0.054393806494772434
47.7,,,,0.055372982285916805,0.055372982285916805,0.055372982285916805
47.8,,,,0.056359448470175266,0.056359448470175266,0.056359448470175266
47.900000000000006,,,,0.05735314451158047,0.05735314451158047,0.05735314451158047
48.0,42.37373891720318,-71.10741579574902,1.4458931991830468,0.05835400801151991,0.05835400801151991,0.05835400801151991
48.1,,,,0.059361970983445644,0.059361970983445644,0.059361970983445644
48.2,,,,0.0603769738227129,0.0603769738227129,0.0603769738227129
48.3,,,,0.061398945748806,0.061398945748806,0.061398945748806
48.400000000000006,,,,0.062427827157080173,0.062427827157080173,0.062427827157080173
48.5,,,,0.06346354819834232,0.06346354819834232,0.06346354819834232
48.6,,,,0.0645060446113348,0.0645060446113348,0.0645060446113348
48.7,,,,0.06555524840950966,0.06555524840950966,0.06555524840950966
48.8,,,,0.0666110934689641,0.0666110934689641,0.0666110934689641
48.900000000000006,,,,0.0676735108718276,0.0676735108718276,0.0676735108718276
49.0,42.37375141320816,-71.10752247734172,2.761866928078234,0.0687424335628748,0.0687424335628748,0.0687424335628748
49.1,,,,0.06981779355555773,0.06981779355555773,0.06981779355555773
49.2,,,,0.07089952006936073,0.07089952006936073,0.07089952006936073
49.3,,,,0.07198754791170359,0.07198754791170359,0.07198754791170359
49.400000000000006,,,,0.0730818035081029,0.0730818035081029,0.0730818035081029
49.5,,,,0.07418221794068813,0.07418221794068813,0.07418221794068813
49.6,,,,0.07528872136026621,0.07528872136026621,0.07528872136026621
49.7,,,,0.07640124298632145,0.07640124298632145,0.07640124298632145
49.8,,,,0.07751970924437046,0.07751970924437046,0.07751970924437046
49.900000000000006,,,,0.0786440521478653,0.0786440521478653,0.0786440521478653
50.0,42.373921562398394,-71.1074566826144,0.32019174098968506,0.07977419998496771,0.07977419998496771,0.07977419998496771
50.1,,,,0.08091007731854916,0.08091007731854916,0.08091007731854916
50.2,,,,0.08205161057412624,0.08205161057412624,0.08205161057412624
50.3,,,,0.08319873176515102,0.08319873176515102,0.08319873176515102
50.400000000000006,,,,0.0843513635918498,0.0843513635918498,0.0843513635918498
50.5,,,,0.08550943247973919,0.08550943247973919,0.08550943247973919
50.6,,,,0.08667286578565836,0.08667286578565836,0.08667286578565836
50.7,,,,0.08784158807247877,0.08784158807247877,0.08784158807247877
50.8,,,,0.08901552576571703,0.08901552576571703,0.08901552576571703
50.900000000000006,,,,0.09019460435956717,0.09019460435956717,0.09019460435956717
51.0,42.37391213564594,-71.10732615649098,-1.5192508604377508,0.09137874282896519,0.09137874282896519,0.09137874282896519
51.1,,,,0.092567871324718,0.092567871324718,0.092567871324718
51.2,,,,0.09376190975308418,0.09376190975308418,0.09376190975308418
51.3,,,,0.0949607864022255,0.0949607864022255,0.0949607864022255
51.400000000000006,,,,0.09616442304104567,0.09616442304104567,0.09616442304104567
51.5,,,,0.09737273678183556,0.09737273678183556,0.09737273678183556
51.6,,,,0.09858565777540207,0.09858565777540207,0.09858565777540207
51.7,,,,0.09980310685932636,0.09980310685932636,0.09980310685932636
51.8,,,,0.10102500300854445,0.10102500300854445,0.10102500300854445
51.900000000000006,,,,0.10225127171725035,0.10225127171725035,0.10225127171725035
52.0,42.37389105797546,-71.10736495686929,2.346165378578007,0.10348183196038008,0.10348183196038008,0.10348183196038008
52.1,,,,0.10471660550683737,0.10471660550683737,0.10471660550683737
52.2,,,,0.10595551412552595,0.10595551412552595,0.10595551412552595
52.3,,,,0.10719847586005926,0.10719847586005926,0.10719847586005926
52.400000000000006,,,,0.10844541434198618,0.10844541434198618,0.10844541434198618
52.5,,,,0.10969625040888786,0.10969625040888786,0.10969625040888786
52.6,,,,0.11095090117305517,0.11095090117305517,0.11095090117305517
52.7,,,,0.11220928654074669,0.11220928654074669,0.11220928654074669
52.8,,,,0.11347132734954357,0.11347132734954357,0.11347132734954357
52.900000000000006,,,,0.11473694071173668,0.11473694071173668,0.11473694071173668
53.0,42.37393059077079,-71.10736563871693,-2.1999948853626847,0.11600605119019747,0.11600605119019747,0.11600605119019747
53.1,,,,0.11727857124060392,0.11727857124060392,0.11727857124060392
53.2,,,,0.11855442263185978,0.11855442263185978,0.11855442263185978
53.3,,,,0.11983352154493332,0.11983352154493332,0.11983352154493332
53.400000000000006,,,,0.12111578788608313,0.12111578788608313,0.12111578788608313
53.5,,,,0.12240113876760006,0.12240113876760006,0.12240113876760006
53.6,,,,0.1236894940957427,0.1236894940957427,0.1236894940957427
53.7,,,,0.12498076912015676,0.12498076912015676,0.12498076912015676
53.8,,,,0.12627488188445568,0.12627488188445568,0.12627488188445568
53.900000000000006,,,,0.1275717495009303,0.1275717495009303,0.1275717495009303
54.0,42.37394105032309,-71.10735429224623,-8.13696273881942,0.12887128815054893,0.12887128815054893,0.12887128815054893
54.1,,,,0.13017341494560242,0.13017341494560242,0.13017341494560242
54.2,,,,0.13147804979234934,0.13147804979234934,0.13147804979234934
54.3,,,,0.13278510235249996,0.13278510235249996,0.13278510235249996
54.400000000000006,,,,0.1340944953262806,0.1340944953262806,0.1340944953262806
54.5,,,,0.13540614303201437,0.13540614303201437,0.13540614303201437
54.6,,,,0.136719960719347,0.136719960719347,0.136719960719347
54.7,,,,0.13803586550056934,0.13803586550056934,0.13803586550056934
54.8,,,,0.1393537698313594,0.1393537698313594,0.1393537698313594
54.900000000000006,,,,0.14067359268665314,0.14067359268665314,0.14067359268665314
55.0,42.37398933672932,-71.10738123381044,-2.9892244720831513,0.14199525117874146,0.14199525117874146,0.14199525117874146
55.1,,,,0.14331865683197975,0.14331865683197975,0.14331865683197975
55.2,,,,0.14464372675865889,0.14464372675865889,0.14464372675865889
55.3,,,,0.14597037434577942,0.14597037434577942,0.14597037434577942
55.400000000000006,,,,0.1472985167056322,0.1472985167056322,0.1472985167056322
55.5,,,,0.1486280681565404,0.1486280681565404,0.1486280681565404
55.6,,,,0.14995894767343998,0.14995894767343998,0.14995894767343998
55.7,,,,0.15129106119275093,0.15129106119275093,0.15129106119275093
55.8,,,,0.15262433141469955,0.15262433141469955,0.15262433141469955
55.900000000000006,,,,0.1539586689323187,0.1539586689323187,0.1539586689323187
56.0,42.3739812470277,-71.1073367700897,-2.9004664765670896,0.15529398992657661,0.15529398992657661,0.15529398992657661
